npc_id,query_index,utterance,submitted_at,received_at,elapsed_ms,ok,error,response_chars
initiate_joren,282,What's training like?,1777937455.4836779,1777937456.5595624,1075.8833999861963,True,,217
initiate_joren,283,What do you do at St Damson's?,1777937456.5596118,1777937457.780431,1220.8180999732576,True,,212
initiate_joren,284,How long have you been here?,1777937457.780469,1777937458.9360886,1155.6183000211604,True,,207
initiate_joren,285,Tell me about your village.,1777937458.9361534,1777937460.1288714,1192.7167000249028,True,,215
initiate_joren,286,What weapons do you train with?,1777937460.128932,1777937460.9672854,838.3518000482582,True,,126
initiate_joren,287,What's the daily routine?,1777937460.967363,1777937461.942606,975.2411000081338,True,,155
initiate_joren,288,What do the squires think of you?,1777937461.942673,1777937463.1411088,1198.43500002753,True,,246
initiate_joren,289,Are you nervous about the spring exam?,1777937463.1411471,1777937464.0533082,912.1601999504492,True,,105
initiate_joren,290,What's the best part of your day?,1777937464.0533442,1777937465.2225714,1169.2258999682963,True,,231
initiate_joren,291,Tell me about yourself.,1777937465.2226112,1777937466.5188255,1296.2117999559268,True,,240
initiate_joren,292,What's training like?,1777937466.5189376,1777937467.5769851,1058.044900011737,True,,159
initiate_joren,293,What do you do at St Damson's?,1777937467.577084,1777937468.5791876,1002.1011999924667,True,,127
initiate_joren,294,How long have you been here?,1777937468.5792813,1777937469.4562156,876.9325000466779,True,,116
initiate_joren,295,Tell me about your village.,1777937469.4562545,1777937470.5879157,1131.6606000182219,True,,159
initiate_joren,296,What weapons do you train with?,1777937470.5879529,1777937471.4575226,869.5683000260033,True,,137
initiate_joren,297,What's the daily routine?,1777937471.457591,1777937472.6417036,1184.111499984283,True,,221
initiate_joren,298,What do the squires think of you?,1777937472.6417449,1777937473.6746244,1032.8780999989249,True,,169
initiate_joren,299,Are you nervous about the spring exam?,1777937473.6746867,1777937474.569014,894.3259000079706,True,,137
initiate_joren,300,What's the best part of your day?,1777937474.5690866,1777937475.7436838,1174.5948999887332,True,,207
initiate_joren,301,Tell me about yourself.,1777937475.7444446,1777937476.8670454,1122.5987000507303,True,,204
initiate_joren,302,What's training like?,1777937476.8670917,1777937477.806851,939.7579000215046,True,,130
initiate_joren,303,What do you do at St Damson's?,1777937477.806905,1777937478.7678437,960.9370999969542,True,,143
initiate_joren,304,How long have you been here?,1777937478.7679124,1777937479.6047401,836.8264999589883,True,,122
initiate_joren,305,Tell me about your village.,1777937479.6047778,1777937480.6325386,1027.7594000217505,True,,161
initiate_joren,306,What weapons do you train with?,1777937480.6325924,1777937481.6340666,1001.4730999828316,True,,181
initiate_joren,307,What's the daily routine?,1777937481.6341078,1777937482.6686113,1034.5024000271223,True,,189
initiate_joren,308,What do the squires think of you?,1777937482.6686633,1777937483.7772071,1108.5425000055693,True,,215
initiate_joren,309,Are you nervous about the spring exam?,1777937483.7772453,1777937484.8515763,1074.3295999709517,True,,141
initiate_joren,310,What's the best part of your day?,1777937484.8516288,1777937486.475252,1623.6218999838457,True,,291
initiate_joren,311,Tell me about yourself.,1777937486.4753065,1777937487.5348618,1059.5541999791749,True,,184
initiate_joren,312,What's training like?,1777937487.5349076,1777937488.396828,861.9193000486121,True,,204
initiate_joren,313,What do you do at St Damson's?,1777937488.3968635,1777937489.2545574,857.6929999981076,True,,178
initiate_joren,314,How long have you been here?,1777937489.254591,1777937489.7807522,526.1606000130996,True,,86
initiate_joren,315,Tell me about your village.,1777937489.7807803,1777937490.5298114,749.0300000063144,True,,137
initiate_joren,316,What weapons do you train with?,1777937490.529878,1777937491.3107126,780.833300028462,True,,174
initiate_joren,317,What's the daily routine?,1777937491.3107674,1777937492.1665473,855.7782000279985,True,,242
initiate_joren,318,What do the squires think of you?,1777937492.1665797,1777937492.9045537,737.9730999819003,True,,141
initiate_joren,319,Are you nervous about the spring exam?,1777937492.904589,1777937493.5151317,610.5418999795802,True,,86
initiate_joren,320,What's the best part of your day?,1777937493.5151606,1777937494.278135,762.972800002899,True,,152
initiate_joren,321,Tell me about yourself.,1777937494.278166,1777937495.2030683,924.9012999935076,True,,199
initiate_joren,322,What's training like?,1777937495.2031198,1777937495.979859,776.7380000441335,True,,182
initiate_joren,323,What do you do at St Damson's?,1777937495.979908,1777937496.739729,759.8202000372112,True,,154
initiate_joren,324,How long have you been here?,1777937496.7397575,1777937497.4532816,713.5226000100374,True,,109
initiate_joren,325,Tell me about your village.,1777937497.4533112,1777937498.1226866,669.374700053595,True,,121
initiate_joren,326,What weapons do you train with?,1777937498.1227124,1777937498.9877799,865.0664000306278,True,,159
initiate_joren,327,What's the daily routine?,1777937498.9878135,1777937499.914184,926.3699000002816,True,,192
initiate_joren,328,What do the squires think of you?,1777937499.9142249,1777937500.829291,915.0652999524027,True,,189
initiate_joren,329,Are you nervous about the spring exam?,1777937500.8293257,1777937501.5499432,720.6166000105441,True,,121
initiate_joren,330,What's the best part of your day?,1777937501.549983,1777937502.2253811,675.3971000434831,True,,147
initiate_joren,331,Tell me about yourself.,1777937502.2254076,1777937503.2055297,980.1206999691203,True,,232
initiate_joren,332,What's training like?,1777937503.2056103,1777937504.1931484,987.5372999813408,True,,242
initiate_joren,333,What do you do at St Damson's?,1777937504.193179,1777937505.0253708,832.190899993293,True,,192
initiate_joren,334,How long have you been here?,1777937505.02542,1777937505.698217,672.7961000287905,True,,116
initiate_joren,335,Tell me about your village.,1777937505.6982498,1777937506.5054328,807.1818999596871,True,,171
initiate_joren,336,What weapons do you train with?,1777937506.5055466,1777937507.169518,663.9704999979585,True,,156
initiate_joren,337,What's the daily routine?,1777937507.1695466,1777937507.830884,661.3372000283562,True,,153
initiate_joren,338,What do the squires think of you?,1777937507.8309093,1777937508.4106286,579.7174999606796,True,,119
initiate_joren,339,Are you nervous about the spring exam?,1777937508.4106727,1777937509.0578086,647.134700033348,True,,139
initiate_joren,340,What's the best part of your day?,1777937509.0578377,1777937509.9556963,897.8578000096604,True,,247
initiate_joren,341,Tell me about yourself.,1777937509.9557245,1777937510.7615657,805.8403999893926,True,,167
initiate_joren,342,What's training like?,1777937510.761605,1777937511.5561163,794.5101999794133,True,,182
initiate_joren,343,What do you do at St Damson's?,1777937511.556199,1777937512.2054505,649.2502000182867,True,,162
initiate_joren,344,How long have you been here?,1777937512.2054813,1777937512.9142764,708.7937999749556,True,,143
initiate_joren,345,Tell me about your village.,1777937512.9143057,1777937513.7123814,798.0749999987893,True,,182
initiate_joren,346,What weapons do you train with?,1777937513.7124114,1777937514.3340285,621.6162000200711,True,,118
initiate_joren,347,What's the daily routine?,1777937514.3340738,1777937515.1190553,784.9808000028133,True,,197
initiate_joren,348,What do the squires think of you?,1777937515.1190815,1777937515.7838588,664.7759000188671,True,,171
initiate_joren,349,Are you nervous about the spring exam?,1777937515.7838898,1777937516.4748194,690.9291999763809,True,,157
initiate_joren,350,What's the best part of your day?,1777937516.4748464,1777937517.1705616,695.7138000288978,True,,163
initiate_joren,351,Tell me about yourself.,1777937517.170954,1777937517.88397,713.0145000410266,True,,145
initiate_joren,352,What's training like?,1777937517.8839998,1777937518.681185,797.1844999701716,True,,179
initiate_joren,353,What do you do at St Damson's?,1777937518.6812172,1777937519.5612605,880.0411999691278,True,,210
initiate_joren,354,How long have you been here?,1777937519.5613194,1777937520.1577237,596.4035000069998,True,,100
initiate_joren,355,Tell me about your village.,1777937520.1577528,1777937520.7610493,603.29580004327,True,,130
initiate_joren,356,What weapons do you train with?,1777937520.7610745,1777937521.419589,658.5142000112683,True,,167
initiate_joren,357,What's the daily routine?,1777937521.4196157,1777937522.1392503,719.6338000358082,True,,168
initiate_joren,358,What do the squires think of you?,1777937522.1392772,1777937522.8554294,716.1510000005364,True,,166
initiate_joren,359,Are you nervous about the spring exam?,1777937522.8554573,1777937523.4856317,630.1725000375882,True,,148
initiate_joren,360,What's the best part of your day?,1777937523.4856648,1777937524.51809,1032.424799981527,True,,279
initiate_joren,361,Tell me about yourself.,1777937524.5181212,1777937525.3910978,872.9759000125341,True,,216
initiate_joren,362,What's training like?,1777937525.3911405,1777937526.338024,946.8821000191383,True,,237
initiate_joren,363,What do you do at St Damson's?,1777937526.3380873,1777937527.0574949,719.4064999930561,True,,129
initiate_joren,364,How long have you been here?,1777937527.0575204,1777937527.6571085,599.5864000287838,True,,119
initiate_joren,365,Tell me about your village.,1777937527.6571574,1777937528.2431362,585.9782000188716,True,,112
initiate_joren,366,What weapons do you train with?,1777937528.2431633,1777937528.7905438,547.378999995999,True,,126
initiate_joren,367,What's the daily routine?,1777937528.7906036,1777937529.5476398,757.0354000199586,True,,204
initiate_joren,368,What do the squires think of you?,1777937529.5476694,1777937530.342869,795.1986999833025,True,,192
initiate_joren,369,Are you nervous about the spring exam?,1777937530.342895,1777937530.9274611,584.5654999720864,True,,118
initiate_joren,370,What's the best part of your day?,1777937530.9274852,1777937531.8001146,872.6286999881268,True,,226
initiate_joren,371,Tell me about yourself.,1777937531.8001401,1777937532.4846919,684.5506000099704,True,,133
initiate_joren,372,What's training like?,1777937532.4847255,1777937533.2897108,804.9848999944516,True,,203
initiate_joren,373,What do you do at St Damson's?,1777937533.289735,1777937533.9083257,618.589100020472,True,,142
initiate_joren,374,How long have you been here?,1777937533.9083693,1777937534.4314463,523.0763999861665,True,,109
initiate_joren,375,Tell me about your village.,1777937534.4314702,1777937535.3517113,920.2403999515809,True,,226
initiate_joren,376,What weapons do you train with?,1777937535.3517358,1777937536.0707402,719.0028000040911,True,,180
initiate_joren,377,What's the daily routine?,1777937536.0707777,1777937536.8218315,751.0532999876887,True,,191
initiate_joren,378,What do the squires think of you?,1777937536.8218555,1777937537.3956647,573.8086000201292,True,,107
initiate_joren,379,Are you nervous about the spring exam?,1777937537.3956895,1777937538.189182,793.4919000254013,True,,189
initiate_joren,380,What's the best part of your day?,1777937538.189209,1777937539.0698373,880.6268000043929,True,,226
initiate_joren,381,Tell me about yourself.,1777937539.0698647,1777937539.8317983,761.9328000000678,True,,185
initiate_joren,382,What's training like?,1777937539.8318276,1777937540.6181924,786.3642000011168,True,,197
initiate_joren,383,What do you do at St Damson's?,1777937540.6182208,1777937541.3377643,719.5422999793664,True,,195
initiate_joren,384,How long have you been here?,1777937541.3378098,1777937541.9938574,656.0465000220574,True,,129
initiate_joren,385,Tell me about your village.,1777937541.9938805,1777937542.6180315,624.1506000515074,True,,120
initiate_joren,386,What weapons do you train with?,1777937542.6180573,1777937543.2444735,626.4154000091366,True,,147
initiate_joren,387,What's the daily routine?,1777937543.244509,1777937543.7758718,531.3613000325859,True,,113
initiate_joren,388,What do the squires think of you?,1777937543.7758975,1777937544.6640017,888.103700010106,True,,239
initiate_joren,389,Are you nervous about the spring exam?,1777937544.6640291,1777937545.3783967,714.3662000307813,True,,156
initiate_joren,390,What's the best part of your day?,1777937545.378511,1777937546.0123746,633.8628999656066,True,,156
initiate_joren,391,Tell me about yourself.,1777937546.0123985,1777937546.9394474,927.0462999702431,True,,240
initiate_joren,392,What's training like?,1777937546.9395113,1777937547.6648283,725.3160999971442,True,,163
initiate_joren,393,What do you do at St Damson's?,1777937547.6648548,1777937548.1848328,519.9773000204004,True,,91
initiate_joren,394,How long have you been here?,1777937548.1848693,1777937549.0178344,832.9631999949925,True,,183
initiate_joren,395,Tell me about your village.,1777937549.0178862,1777937549.681907,664.0201000263914,True,,126
initiate_joren,396,What weapons do you train with?,1777937549.6819334,1777937550.2609024,578.9680000161752,True,,121
initiate_joren,397,What's the daily routine?,1777937550.2609525,1777937550.9877834,726.829799998086,True,,161
initiate_joren,398,What do the squires think of you?,1777937550.9878085,1777937551.844071,856.2617999850772,True,,209
initiate_joren,399,Are you nervous about the spring exam?,1777937551.844101,1777937552.4027748,558.6731000221334,True,,102
initiate_joren,400,What's the best part of your day?,1777937552.4028018,1777937553.0604613,657.65820001252,True,,159
initiate_joren,401,Tell me about yourself.,1777937553.0609994,1777937553.8917787,830.7790000108071,True,,179
initiate_joren,402,What's training like?,1777937553.8918056,1777937554.6377382,745.9319000481628,True,,201
initiate_joren,403,What do you do at St Damson's?,1777937554.6377654,1777937555.2873523,649.5860000140965,True,,151
initiate_joren,404,How long have you been here?,1777937555.2873774,1777937555.9903295,702.9513000161387,True,,172
initiate_joren,405,Tell me about your village.,1777937555.9903584,1777937556.8300748,839.7151000099257,True,,191
initiate_joren,406,What weapons do you train with?,1777937556.8301258,1777937557.597493,767.3663999885321,True,,189
initiate_joren,407,What's the daily routine?,1777937557.5975232,1777937558.415983,818.4589000302367,True,,223
initiate_joren,408,What do the squires think of you?,1777937558.41601,1777937559.2241936,808.1828000140376,True,,209
initiate_joren,409,Are you nervous about the spring exam?,1777937559.224225,1777937559.9104671,686.2415999639779,True,,164
initiate_joren,410,What's the best part of your day?,1777937559.9104924,1777937560.5868554,676.3623000006191,True,,174
initiate_joren,411,Tell me about yourself.,1777937560.5868907,1777937561.4692042,882.3126000352204,True,,222
initiate_joren,412,What's training like?,1777937561.4692357,1777937562.2194095,750.1729000359774,True,,177
initiate_joren,413,What do you do at St Damson's?,1777937562.2194448,1777937562.8247054,605.2597999805585,True,,128
initiate_joren,414,How long have you been here?,1777937562.8247406,1777937563.3948665,570.1252999715507,True,,112
initiate_joren,415,Tell me about your village.,1777937563.3948946,1777937564.1491206,754.2254000436515,True,,151
initiate_joren,416,What weapons do you train with?,1777937564.1491497,1777937564.7473993,598.1201999820769,True,,128
initiate_joren,417,What's the daily routine?,1777937564.747473,1777937565.5743065,826.8328999984078,True,,239
initiate_joren,418,What do the squires think of you?,1777937565.5743346,1777937566.4272137,852.8778000036255,True,,226
initiate_joren,419,Are you nervous about the spring exam?,1777937566.427253,1777937567.0119584,584.704100037925,True,,94
initiate_joren,420,What's the best part of your day?,1777937567.0120006,1777937567.757677,745.6758000189438,True,,176
initiate_joren,421,Tell me about yourself.,1777937567.757701,1777937568.6497455,892.043600033503,True,,220
initiate_joren,422,What's training like?,1777937568.6497948,1777937569.3934376,743.6419000150636,True,,167
initiate_joren,423,What do you do at St Damson's?,1777937569.3934686,1777937570.2025876,809.1182999778539,True,,227
initiate_joren,424,How long have you been here?,1777937570.2026162,1777937570.8091283,606.5108000184409,True,,121
initiate_joren,425,Tell me about your village.,1777937570.809175,1777937571.4577048,648.528499994427,True,,118
initiate_joren,426,What weapons do you train with?,1777937571.4577324,1777937572.1764257,718.6925000278279,True,,173
initiate_joren,427,What's the daily routine?,1777937572.1764612,1777937572.9569085,780.4463999927975,True,,224
initiate_joren,428,What do the squires think of you?,1777937572.9569442,1777937573.5578215,600.8768000174314,True,,118
initiate_joren,429,Are you nervous about the spring exam?,1777937573.5578473,1777937574.1250124,567.1645000111312,True,,87
initiate_joren,430,What's the best part of your day?,1777937574.1250474,1777937575.097375,972.3258999874815,True,,251
initiate_joren,431,Tell me about yourself.,1777937575.0974345,1777937575.9537203,856.2849999871105,True,,170
initiate_joren,432,What's training like?,1777937575.9537518,1777937576.7627528,809.0003000106663,True,,217
initiate_joren,433,What do you do at St Damson's?,1777937576.7627845,1777937577.6400688,877.2826000349596,True,,214
initiate_joren,434,How long have you been here?,1777937577.640101,1777937578.2283816,588.2803000276908,True,,104
initiate_joren,435,Tell me about your village.,1777937578.2284067,1777937578.9539046,725.4971999791451,True,,166
initiate_joren,436,What weapons do you train with?,1777937578.953938,1777937579.6197724,665.8338000415824,True,,136
initiate_joren,437,What's the daily routine?,1777937579.6197965,1777937580.3894897,769.6927999495529,True,,221
initiate_joren,438,What do the squires think of you?,1777937580.3895204,1777937581.2892418,899.7209999943152,True,,238
initiate_joren,439,Are you nervous about the spring exam?,1777937581.2892694,1777937581.8906791,601.408899994567,True,,127
initiate_joren,440,What's the best part of your day?,1777937581.890708,1777937582.6877823,797.0734999980778,True,,219
initiate_joren,441,Tell me about yourself.,1777937582.687816,1777937583.6935606,1005.743799963966,True,,215
initiate_joren,442,What's training like?,1777937583.6935868,1777937584.2283378,534.7500999923795,True,,114
initiate_joren,443,What do you do at St Damson's?,1777937584.2283635,1777937584.9030454,674.6810000040568,True,,155
initiate_joren,444,How long have you been here?,1777937584.9030912,1777937585.403608,500.5160000291653,True,,75
initiate_joren,445,Tell me about your village.,1777937585.4036434,1777937585.9800615,576.4169999747537,True,,109
initiate_joren,446,What weapons do you train with?,1777937585.9802022,1777937586.6916938,711.4891999517567,True,,154
initiate_joren,447,What's the daily routine?,1777937586.691751,1777937587.4237826,732.0306999608874,True,,204
initiate_joren,448,What do the squires think of you?,1777937587.4238243,1777937588.3006132,876.7873999895528,True,,229
initiate_joren,449,Are you nervous about the spring exam?,1777937588.3006577,1777937588.900549,599.8905000160448,True,,137
initiate_joren,450,What's the best part of your day?,1777937588.900575,1777937589.5009358,600.3600000403821,True,,148
initiate_joren,451,Tell me about yourself.,1777937589.5011468,1777937590.1931221,691.9742999598384,True,,140
initiate_joren,452,What's training like?,1777937590.1931474,1777937590.963638,770.4897000221536,True,,195
initiate_joren,453,What do you do at St Damson's?,1777937590.9636772,1777937591.6328437,669.165100029204,True,,144
initiate_joren,454,How long have you been here?,1777937591.632874,1777937592.3334117,700.5369999678805,True,,130
initiate_joren,455,Tell me about your village.,1777937592.3334374,1777937593.1260746,792.6362999714911,True,,186
initiate_joren,456,What weapons do you train with?,1777937593.1261058,1777937593.7272532,601.1460000299849,True,,115
initiate_joren,457,What's the daily routine?,1777937593.7272773,1777937594.5055199,778.2419000286609,True,,197
initiate_joren,458,What do the squires think of you?,1777937594.5055645,1777937595.1957128,690.1477000210434,True,,150
initiate_joren,459,Are you nervous about the spring exam?,1777937595.1957376,1777937595.9202576,724.5194000424817,True,,161
initiate_joren,460,What's the best part of your day?,1777937595.9202862,1777937596.6601965,739.90970000159,True,,167
initiate_joren,461,Tell me about yourself.,1777937596.6602235,1777937597.4871259,826.9015999976546,True,,188
initiate_joren,462,What's training like?,1777937597.4871705,1777937598.164502,677.3303999798372,True,,176
initiate_joren,463,What do you do at St Damson's?,1777937598.1645353,1777937598.7136245,549.0882999729365,True,,103
initiate_joren,464,How long have you been here?,1777937598.7136564,1777937599.2954717,581.8145999801345,True,,112
initiate_joren,465,Tell me about your village.,1777937599.2954967,1777937599.9142826,618.7848999979906,True,,127
initiate_joren,466,What weapons do you train with?,1777937599.914318,1777937600.4733846,559.0655000414699,True,,114
initiate_joren,467,What's the daily routine?,1777937600.4734285,1777937601.2516592,778.2273999764584,True,,194
initiate_joren,468,What do the squires think of you?,1777937601.251731,1777937602.1034253,851.693200005684,True,,202
initiate_joren,469,Are you nervous about the spring exam?,1777937602.1034815,1777937602.8613236,757.840899983421,True,,175
initiate_joren,470,What's the best part of your day?,1777937602.8613503,1777937603.6344051,773.0534000438638,True,,200
initiate_joren,471,Tell me about yourself.,1777937603.634445,1777937604.4316733,797.2270000027493,True,,213
initiate_joren,472,What's training like?,1777937604.4317343,1777937605.3490152,917.2798999934457,True,,245
initiate_joren,473,What do you do at St Damson's?,1777937605.349042,1777937606.1865673,837.5246999785304,True,,190
initiate_joren,474,How long have you been here?,1777937606.1865928,1777937606.9519677,765.3743999544531,True,,187
initiate_joren,475,Tell me about your village.,1777937606.9520009,1777937607.5994966,647.4951999844052,True,,124
initiate_joren,476,What weapons do you train with?,1777937607.5995235,1777937608.4288127,829.2881999514066,True,,207
initiate_joren,477,What's the daily routine?,1777937608.4288468,1777937609.1468985,718.0500999675132,True,,177
initiate_joren,478,What do the squires think of you?,1777937609.146928,1777937609.8760483,729.120000032708,True,,157
initiate_joren,479,Are you nervous about the spring exam?,1777937609.8760774,1777937610.3961859,520.1076999655925,True,,67
initiate_joren,480,What's the best part of your day?,1777937610.396229,1777937611.261891,865.6599000096321,True,,213
initiate_joren,481,Tell me about yourself.,1777937611.261926,1777937612.1506948,888.7677000020631,True,,195
initiate_joren,482,What's training like?,1777937612.150731,1777937612.8784542,727.7227999875322,True,,160
initiate_joren,483,What do you do at St Damson's?,1777937612.8784823,1777937613.4369977,558.5143000353128,True,,113
initiate_joren,484,How long have you been here?,1777937613.437046,1777937614.096857,659.8100000410341,True,,158
initiate_joren,485,Tell me about your village.,1777937614.0968983,1777937614.7946165,697.7177999797277,True,,136
initiate_joren,486,What weapons do you train with?,1777937614.7946455,1777937615.473502,678.8558999542147,True,,126
initiate_joren,487,What's the daily routine?,1777937615.4735322,1777937616.2389183,765.385500038974,True,,193
initiate_joren,488,What do the squires think of you?,1777937616.2389805,1777937616.9743521,735.3707000147551,True,,179
initiate_joren,489,Are you nervous about the spring exam?,1777937616.974406,1777937617.5597138,585.3072999743745,True,,84
initiate_joren,490,What's the best part of your day?,1777937617.5597377,1777937618.454737,894.9983000056818,True,,259
initiate_joren,491,Tell me about yourself.,1777937618.4547663,1777937619.4314528,976.6844999976456,True,,242
initiate_joren,492,What's training like?,1777937619.43149,1777937620.335658,904.1671000304632,True,,237
initiate_joren,493,What do you do at St Damson's?,1777937620.3356874,1777937621.0389173,703.2290999777615,True,,161
initiate_joren,494,How long have you been here?,1777937621.0389476,1777937621.7015083,662.5596999656409,True,,144
initiate_joren,495,Tell me about your village.,1777937621.7015398,1777937622.4990134,797.472900012508,True,,160
initiate_joren,496,What weapons do you train with?,1777937622.4990487,1777937623.2989452,799.8951000045054,True,,207
initiate_joren,497,What's the daily routine?,1777937623.2989798,1777937624.0900338,791.0530000226572,True,,189
initiate_joren,498,What do the squires think of you?,1777937624.0900705,1777937624.7343836,644.3117000162601,True,,130
initiate_joren,499,Are you nervous about the spring exam?,1777937624.7344143,1777937625.3495078,615.092399995774,True,,132
initiate_joren,500,What's the best part of your day?,1777937625.3495574,1777937626.308699,959.1399999917485,True,,228
squire_ren,1,Tell me about yourself.,1777937626.3093123,1777937627.7270155,1417.702000006102,True,,210
squire_ren,2,What's it like training squires?,1777937627.7270555,1777937628.4682436,741.1760000395589,True,,168
squire_ren,3,How are the roads around here?,1777937628.4682891,1777937629.2245264,756.2363999895751,True,,193
squire_ren,4,Tell me about the local fief.,1777937629.2245631,1777937630.126908,902.343199995812,True,,195
squire_ren,5,Who's currently teaching at the institute?,1777937630.1269577,1777937630.7504215,623.4629999962635,True,,142
squire_ren,6,What's the spring exam like?,1777937630.75048,1777937631.538033,787.5515000196174,True,,261
squire_ren,7,Why do you mentor the initiates?,1777937631.5381002,1777937632.261098,722.9966999730095,True,,178
squire_ren,8,How did you come to be at St Damson's?,1777937632.2611275,1777937633.0088117,747.6836999994703,True,,182
squire_ren,9,What's the trouble on the Eastern Road?,1777937633.0088387,1777937633.74319,734.3501999857835,True,,187
squire_ren,10,What can you tell me about the neighbouring lands?,1777937633.7432208,1777937634.5531163,809.8947999533266,True,,207
squire_ren,11,Tell me about yourself.,1777937634.5531652,1777937635.134876,581.7096999962814,True,,120
squire_ren,12,What's it like training squires?,1777937635.1349115,1777937635.8555014,720.5891000339761,True,,168
squire_ren,13,How are the roads around here?,1777937635.855527,1777937636.6440694,788.5410999879241,True,,225
squire_ren,14,Tell me about the local fief.,1777937636.6441016,1777937637.5618463,917.7437999751419,True,,218
squire_ren,15,Who's currently teaching at the institute?,1777937637.5618782,1777937638.3856814,823.8023000303656,True,,197
squire_ren,16,What's the spring exam like?,1777937638.385712,1777937639.3239489,938.2362999604084,True,,237
squire_ren,17,Why do you mentor the initiates?,1777937639.3239815,1777937640.4202356,1096.252400020603,True,,286
squire_ren,18,How did you come to be at St Damson's?,1777937640.4202747,1777937641.3429363,922.6608999888413,True,,258
squire_ren,19,What's the trouble on the Eastern Road?,1777937641.3429673,1777937642.0019758,659.0074000414461,True,,130
squire_ren,20,What can you tell me about the neighbouring lands?,1777937642.0020092,1777937643.15309,1151.0803999844939,True,,302
squire_ren,21,Tell me about yourself.,1777937643.1531272,1777937644.0434988,890.3709000442177,True,,248
squire_ren,22,What's it like training squires?,1777937644.0435407,1777937644.9963932,952.8518000151962,True,,270
squire_ren,23,How are the roads around here?,1777937644.996427,1777937645.8071635,810.7359000132419,True,,221
squire_ren,24,Tell me about the local fief.,1777937645.80719,1777937646.6024368,795.2462000539526,True,,181
squire_ren,25,Who's currently teaching at the institute?,1777937646.6024647,1777937647.5316806,929.2149000102654,True,,261
squire_ren,26,What's the spring exam like?,1777937647.531715,1777937648.5560968,1024.3807000224479,True,,262
squire_ren,27,Why do you mentor the initiates?,1777937648.556149,1777937649.4746368,918.4871999896131,True,,242
squire_ren,28,How did you come to be at St Damson's?,1777937649.474671,1777937650.3913825,916.7109000263736,True,,252
squire_ren,29,What's the trouble on the Eastern Road?,1777937650.3914127,1777937651.0936735,702.2601999924518,True,,177
squire_ren,30,What can you tell me about the neighbouring lands?,1777937651.0936975,1777937652.1454344,1051.7354999901727,True,,327
squire_ren,31,Tell me about yourself.,1777937652.145503,1777937653.0674343,921.9303999561816,True,,263
squire_ren,32,What's it like training squires?,1777937653.0674675,1777937653.829553,762.0835999841802,True,,186
squire_ren,33,How are the roads around here?,1777937653.8296583,1777937654.5867238,757.0642000064254,True,,198
squire_ren,34,Tell me about the local fief.,1777937654.5867515,1777937655.334648,747.895700042136,True,,162
squire_ren,35,Who's currently teaching at the institute?,1777937655.3346772,1777937656.1849291,850.2508999663405,True,,239
squire_ren,36,What's the spring exam like?,1777937656.1849577,1777937657.1688385,983.8788000051863,True,,290
squire_ren,37,Why do you mentor the initiates?,1777937657.1688735,1777937657.9896274,820.7531000371091,True,,204
squire_ren,38,How did you come to be at St Damson's?,1777937657.9896557,1777937658.847235,857.5772999902256,True,,223
squire_ren,39,What's the trouble on the Eastern Road?,1777937658.8473237,1777937659.6078146,760.4902000166476,True,,186
squire_ren,40,What can you tell me about the neighbouring lands?,1777937659.6078413,1777937660.547185,939.3418000545353,True,,231
squire_ren,41,Tell me about yourself.,1777937660.5472283,1777937661.530715,983.4846999729052,True,,268
squire_ren,42,What's it like training squires?,1777937661.5307548,1777937662.5358794,1005.1236999570392,True,,242
squire_ren,43,How are the roads around here?,1777937662.5359094,1777937663.5088727,972.9616999975406,True,,249
squire_ren,44,Tell me about the local fief.,1777937663.5089407,1777937664.6345012,1125.559300009627,True,,304
squire_ren,45,Who's currently teaching at the institute?,1777937664.6345403,1777937665.4789276,844.3860000115819,True,,226
squire_ren,46,What's the spring exam like?,1777937665.4789655,1777937666.5737498,1094.7838999563828,True,,268
squire_ren,47,Why do you mentor the initiates?,1777937666.5737774,1777937667.4537375,879.9582999781705,True,,230
squire_ren,48,How did you come to be at St Damson's?,1777937667.453777,1777937668.1466422,692.8637999808416,True,,149
squire_ren,49,What's the trouble on the Eastern Road?,1777937668.1466916,1777937669.002426,855.7334000361152,True,,244
squire_ren,50,What can you tell me about the neighbouring lands?,1777937669.0024602,1777937670.0417187,1039.2580999759957,True,,280
squire_ren,51,Tell me about yourself.,1777937670.0420368,1777937670.9461558,904.1171999997459,True,,258
squire_ren,52,What's it like training squires?,1777937670.9462318,1777937672.0471158,1100.8828999474645,True,,257
squire_ren,53,How are the roads around here?,1777937672.047145,1777937672.9224093,875.263299967628,True,,241
squire_ren,54,Tell me about the local fief.,1777937672.9224622,1777937674.154321,1231.8577999831177,True,,314
squire_ren,55,Who's currently teaching at the institute?,1777937674.1543558,1777937674.832992,678.6354999640025,True,,153
squire_ren,56,What's the spring exam like?,1777937674.8330276,1777937675.82414,991.1115000140853,True,,274
squire_ren,57,Why do you mentor the initiates?,1777937675.8241818,1777937676.6086214,784.4383000046946,True,,195
squire_ren,58,How did you come to be at St Damson's?,1777937676.6086824,1777937677.4883664,879.6829000348225,True,,228
squire_ren,59,What's the trouble on the Eastern Road?,1777937677.4884007,1777937678.4018862,913.4850000264123,True,,226
squire_ren,60,What can you tell me about the neighbouring lands?,1777937678.4019136,1777937679.3810015,979.085800005123,True,,274
squire_ren,61,Tell me about yourself.,1777937679.381063,1777937680.3704662,989.4026999827474,True,,210
